Wordpair,GoldSimilarity,WW,CC,BB,WC,CW
camel-desert,190,0.7439714074134827,0.5904412269592285,0.25784221291542053,-0.4820932149887085,-0.5080145001411438
camel-hump,102,0.9048197269439697,0.7197090983390808,-0.12949486076831818,-0.9128953218460083,-0.7633275389671326
camel-water,57,0.6831549406051636,0.4674766957759857,0.4752015769481659,-0.17634189128875732,-0.24983783066272736
camel-sand,54,0.8903930187225342,0.7794014811515808,0.48643040657043457,-0.6406144499778748,-0.5532094836235046
camel-cactus,19,0.9165632724761963,0.7860167622566223,0.24661709368228912,-0.8835812211036682,-0.7072211503982544
camel-egypt,18,0.5636128783226013,0.3052351176738739,-0.006287870462983847,-0.37937378883361816,-0.4993463158607483
camel-arabs,14,0.755904495716095,0.6988745331764221,0.11582951247692108,-0.7755631804466248,-0.5592423677444458
camel-spit,13,0.9074096083641052,0.6905226111412048,-0.1797100454568863,-0.8980137705802917,-0.7752571702003479
candle-fire,169,0.7416044473648071,0.4193548560142517,0.13241207599639893,-0.39890024065971375,-0.6440883874893188
candle-wax,99,0.9554204940795898,0.8909310698509216,0.5120416283607483,-0.806974470615387,-0.8508626818656921
candle-light,48,0.7280253767967224,0.6132062673568726,0.5689531564712524,-0.3961275517940521,-0.4623318612575531
candle-scent,34,0.9695720076560974,0.9264984726905823,0.5219143033027649,-0.9235603213310242,-0.8575174808502197
candle-lighter,26,0.852412223815918,0.72407466173172,0.43562763929367065,-0.5864382982254028,-0.6720090508460999
candle-match,25,0.7516800761222839,0.5395106673240662,0.13471324741840363,-0.48884761333465576,-0.6899564266204834
candle-cake,19,0.9557962417602539,0.9515030384063721,0.5363959670066833,-0.8995713591575623,-0.8674286603927612
candle-heat,18,0.7572400569915771,0.6470749378204346,0.5989975929260254,-0.3906249701976776,-0.4724717438220978
candle-table,18,0.809596061706543,0.6996220946311951,0.5312842726707458,-0.5030627846717834,-0.5792853236198425
candle-birthday,16,0.8142066597938538,0.6364471912384033,-0.2871272563934326,-0.7739949822425842,-0.857662558555603
candle-night,16,0.6960195899009705,0.40966951847076416,-0.027421172708272934,-0.4504338502883911,-0.6795368790626526
candy-child,91,0.6217198967933655,0.49404457211494446,-0.19183380901813507,-0.5631524920463562,-0.7165237069129944
candy-halloween,62,0.9638328552246094,0.9719409346580505,0.6869572401046753,-0.8382627964019775,-0.8831760883331299
candy-cavity,46,0.8282728791236877,0.7901967763900757,-0.22568579018115997,-0.8227499127388,-0.9093956351280212
candy-sweet,33,0.8693702816963196,0.8952868580818176,0.12432599067687988,-0.8118326663970947,-0.9015569686889648
candy-sour,29,0.9564536809921265,0.9702243208885193,0.6350576281547546,-0.8425021767616272,-0.9122501611709595
candy-store,28,0.6449602842330933,0.5344550013542175,-0.4034607708454132,-0.6842718720436096,-0.8165891766548157
candy-sugar,27,0.7001138925552368,0.6920329928398132,-0.20553605258464813,-0.6854907870292664,-0.8504204154014587
candy-mouth,17,0.6304013133049011,0.5650485754013062,-0.31079766154289246,-0.6544745564460754,-0.7875089645385742
car-road,63,0.7948845028877258,0.7101782560348511,0.6271030902862549,-0.010581781156361103,-0.05481407046318054
car-tires,45,0.6986031532287598,0.5186542272567749,-0.33860692381858826,-0.7718757390975952,-0.6183210611343384
car-wheels,41,0.8417622447013855,0.6849766969680786,0.5762508511543274,-0.43008244037628174,-0.2735838294029236
car-gas,40,0.7508317232131958,0.6177250742912292,0.5210434794425964,-0.07511106878519058,-0.11406031250953674
car-speed,33,0.7970683574676514,0.7187976241111755,0.6759994626045227,0.003987976349890232,-0.0170303825289011
car-seats,21,0.7324714660644531,0.605856716632843,0.4473287761211395,-0.1759265810251236,-0.1961553543806076
car-driving,19,0.8579466342926025,0.7210814952850342,0.6619628071784973,-0.22054745256900787,-0.19422999024391174
car-engine,19,0.8654898405075073,0.7865819334983826,0.7692422866821289,0.09458461403846741,0.003343768185004592
car-garage,17,0.7567495107650757,0.5830621719360352,0.16319504380226135,-0.6907086968421936,-0.5439701080322266
car-key,17,0.7632754445075989,0.6176014542579651,0.5061440467834473,-0.18007032573223114,-0.21886970102787018
car-driver,16,0.8775489926338196,0.8070147037506104,0.7435245513916016,-0.07918998599052429,-0.24617744982242584
car-radio,15,0.7736274600028992,0.6234071254730225,0.5756174921989441,0.030103372409939766,-0.07369504868984222
car-crash,13,0.8364795446395874,0.7246016263961792,0.6106343865394592,-0.4280620813369751,-0.28820618987083435
castle-king,122,0.7280099391937256,0.6048731803894043,0.49808430671691895,-0.06973350793123245,-0.178224578499794
castle-queen,73,0.8116943836212158,0.7212427258491516,0.5798073410987854,-0.18848001956939697,-0.1959267258644104
castle-princess,50,0.7892910242080688,0.6655112504959106,0.5136756300926208,-0.2315175086259842,-0.19925250113010406
castle-stones,49,0.6981250047683716,0.5482683777809143,0.18074247241020203,-0.4646938443183899,-0.48854583501815796
castle-moat,48,0.7175207734107971,0.6201434135437012,0.015189846977591515,-0.706375777721405,-0.6207544207572937
castle-knight,41,0.8044784069061279,0.758256733417511,0.5389379262924194,-0.37329989671707153,-0.33558374643325806
castle-prince,24,0.7874608039855957,0.7002325057983398,0.5760822892189026,-0.11266186088323593,-0.1751583218574524
castle-royalty,21,0.7287830710411072,0.616797685623169,-0.021025000140070915,-0.7325640320777893,-0.624343991279602
castle-money,19,0.4900707006454468,0.2809211015701294,-0.137967050075531,-0.5105748772621155,-0.5342398881912231
castle-crown,17,0.7725916504859924,0.6486914157867432,0.46900829672813416,-0.23961141705513,-0.28060832619667053
castle-dragon,16,0.7638242244720459,0.743735671043396,0.46253085136413574,-0.49070149660110474,-0.4114782512187958
castle-bridge,14,0.8180127739906311,0.7463722825050354,0.6170104146003723,-0.1615026593208313,-0.1560051590204239
cat-dog,79,0.9350994229316711,0.8643379807472229,0.8143852353096008,-0.3957980275154114,-0.18755878508090973
cat-mouse,63,0.8833540678024292,0.721310555934906,0.5080695152282715,-0.7190758585929871,-0.3405822515487671
cat-fur,40,0.8703881502151489,0.6957849860191345,0.3414677679538727,-0.7081238627433777,-0.5778815746307373
cat-claws,37,0.8569180369377136,0.7133419513702393,0.3710448145866394,-0.6915138959884644,-0.539587140083313
cat-pet,33,0.8896060585975647,0.64822918176651,0.2499084770679474,-0.8298637866973877,-0.5890385508537292
cat-milk,21,0.9013345837593079,0.7202931046485901,0.5419896841049194,-0.516391932964325,-0.3984494209289551
cat-yarn,19,0.9105585813522339,0.5879895687103271,0.3155553638935089,-0.8385805487632751,-0.41586896777153015
cat-house,18,0.6010221242904663,0.36012449860572815,0.04554612562060356,-0.44464996457099915,-0.431397020816803
cat-fish,18,0.7094743251800537,0.5003762245178223,0.266884982585907,-0.42504143714904785,-0.29695919156074524
cat-kitten,16,0.7584031820297241,0.569172739982605,-0.274261474609375,-0.8846597075462341,-0.645957350730896
cat-couch,14,0.8081368803977966,0.5813527703285217,-0.1563277244567871,-0.8725900650024414,-0.6145515441894531
cat-tree,13,0.8917914628982544,0.7730708122253418,0.7436795830726624,-0.2185342162847519,-0.14259976148605347
cheese-mouse,95,0.8654296398162842,0.8768483400344849,0.40303608775138855,-0.7513607144355774,-0.7019424438476562
cheese-milk,62,0.9250633716583252,0.8378768563270569,0.6267563700675964,-0.5289943218231201,-0.6876432299613953
cheese-cow,53,0.8438311815261841,0.8394461274147034,0.11405482888221741,-0.7742674946784973,-0.8388141989707947
cheese-crackers,28,0.7901138663291931,0.8705100417137146,-0.287597119808197,-0.9034446477890015,-0.8817252516746521
cheese-cheddar,27,0.9139392971992493,0.8841701745986938,0.39661291241645813,-0.8545340299606323,-0.7528103590011597
cheese-pizza,26,0.866357684135437,0.8809686899185181,0.021056653931736946,-0.8687446117401123,-0.8699581027030945
cheese-yellow,22,0.8207022547721863,0.7220236659049988,0.48890283703804016,-0.4241127669811249,-0.5563340187072754
cheese-knife,21,0.8743470907211304,0.7976977825164795,0.1768362820148468,-0.725089430809021,-0.8268311619758606
cheese-trap,19,0.8282694220542908,0.6773466467857361,0.0033578018192201853,-0.6890857815742493,-0.8137365579605103
cheese-hole,19,0.7876716256141663,0.6285088658332825,0.09571421891450882,-0.5793296098709106,-0.7400636076927185
cheese-sandwich,17,0.8643225431442261,0.8993333578109741,0.12690791487693787,-0.8662025928497314,-0.8535736203193665
cheese-wine,17,0.9157708287239075,0.8177526593208313,0.6365553736686707,-0.4714330732822418,-0.6831594109535217
cheese-pasta,14,0.8753207921981812,0.9317732453346252,0.401766836643219,-0.8151520490646362,-0.7904207110404968
chef-food,186,0.5972782373428345,0.39157214760780334,-0.43965062499046326,-0.5900759100914001,-0.7633728384971619
chef-hat,60,0.8590179085731506,0.8187288045883179,-0.2767619490623474,-0.8914573192596436,-0.9075691103935242
chef-kitchen,41,0.928718090057373,0.9235559105873108,0.24180540442466736,-0.8738409876823425,-0.9048452973365784
chef-restaurant,38,0.8459512591362,0.7317167520523071,0.1575920581817627,-0.6659340858459473,-0.8162070512771606
chef-knife,38,0.8905670642852783,0.8057352304458618,0.03182520717382431,-0.790046215057373,-0.891633152961731
chef-pan,29,0.8896649479866028,0.9025159478187561,-0.181688591837883,-0.9181064963340759,-0.9279917478561401
chef-cooking,25,0.6968713402748108,0.7027376890182495,-0.40973901748657227,-0.8066920638084412,-0.8504782915115356
chef-oven,22,0.9171987175941467,0.9200769066810608,0.22173486649990082,-0.9113695025444031,-0.8507550954818726
chef-pot,22,0.8996429443359375,0.8198265433311462,-0.20044244825839996,-0.8750638961791992,-0.9189704060554504
chef-apron,18,0.949182391166687,0.9562126398086548,0.4885706305503845,-0.9062959551811218,-0.8608014583587646
chef-waiter,13,0.9609728455543518,0.9718803763389587,0.6941211819648743,-0.8872082829475403,-0.8506221175193787
chicken-egg,86,0.9279348850250244,0.7962645292282104,0.5227463245391846,-0.5809170603752136,-0.7076572775840759
chicken-farm,52,0.6893366575241089,0.5144768953323364,-0.22792603075504303,-0.69686359167099,-0.7526324987411499
chicken-food,42,0.7255945205688477,0.6034125089645386,0.3792155385017395,-0.37036067247390747,-0.481548547744751
chicken-dinner,30,0.7927550077438354,0.6174498200416565,-0.5960165858268738,-0.8945464491844177,-0.9013186693191528
chicken-kfc,25,0.8957622051239014,0.8448509573936462,0.04074424132704735,-0.8922247290611267,-0.8325859308242798
chicken-grain,24,0.8372684121131897,0.6632328629493713,0.24362371861934662,-0.5354593992233276,-0.715391218662262
chicken-chick,23,0.9327234029769897,0.8876280188560486,0.4705398380756378,-0.851119875907898,-0.7509618997573853
chicken-feathers,21,0.9059966802597046,0.8777467608451843,0.5563424229621887,-0.6409406065940857,-0.704592764377594
chicken-wings,21,0.7743654847145081,0.5690113306045532,-0.04440172761678696,-0.6200181245803833,-0.7683854103088379
chicken-leg,21,0.7251281142234802,0.4829966127872467,-0.3870580196380615,-0.7412472367286682,-0.8484126329421997
chicken-farmer,20,0.8315900564193726,0.6623473763465881,-0.37394875288009644,-0.8782462477684021,-0.8597673177719116
chicken-beak,20,0.9488088488578796,0.9016055464744568,0.6621270775794983,-0.8427505493164062,-0.8011802434921265
chicken-rooster,19,0.9202264547348022,0.8721653819084167,0.3266389071941376,-0.850536048412323,-0.7988525032997131
chicken-barn,15,0.947999894618988,0.9143124222755432,0.6452283263206482,-0.8444935083389282,-0.7977519631385803
child-toys,96,0.7246655821800232,0.5336706638336182,0.18690840899944305,-0.6171149611473083,-0.4592466652393341
child-young,35,0.8344310522079468,0.7733956575393677,0.7468997240066528,0.013011316768825054,0.026851581409573555
child-parents,29,0.8075193166732788,0.7130972743034363,0.6892620921134949,0.027553994208574295,-0.012128250673413277
child-mother,27,0.8623554706573486,0.8087199330329895,0.7906616926193237,0.023190610110759735,0.056643567979335785
child-candy,24,0.6217198967933655,0.49404457211494446,-0.19183380901813507,-0.7165237069129944,-0.5631524920463562
child-school,23,0.6007817387580872,0.42326855659484863,0.27924951910972595,-0.14927814900875092,-0.20626527070999146
child-small,23,0.5121333003044128,0.3078717589378357,0.17033709585666656,-0.20421941578388214,-0.23334567248821259
child-innocent,21,0.8088175058364868,0.6720198392868042,0.5939905643463135,-0.22962622344493866,-0.21688449382781982
child-playground,19,0.6253131628036499,0.4735468029975891,-0.3617435097694397,-0.736686110496521,-0.60040682554245
church-god,96,0.6790096163749695,0.6164894700050354,0.5260745882987976,0.015028143301606178,-0.028149819001555443
church-cross,67,0.5543504357337952,0.4018040597438812,0.21509936451911926,-0.23318259418010712,-0.25511103868484497
church-priest,64,0.7387940883636475,0.6446138024330139,0.5147997736930847,-0.18766078352928162,-0.17285040020942688
church-bible,53,0.7386276125907898,0.6874328255653381,0.5751553773880005,-0.03134116157889366,-0.06102274730801582
church-religion,42,0.8006129860877991,0.7468306422233582,0.7006223201751709,0.0948302373290062,0.04281359910964966
church-sunday,21,0.5962098836898804,0.43627822399139404,0.2233237624168396,-0.26510992646217346,-0.2819611132144928
church-people,21,0.534125566482544,0.3819734752178192,0.2918514311313629,-0.06548672914505005,-0.185703307390213
church-alter,17,0.46625739336013794,0.22801561653614044,-0.09970879554748535,-0.4701794683933258,-0.41847923398017883
church-prayer,15,0.7615952491760254,0.6686621308326721,0.5863399505615234,-0.1549837291240692,-0.12394963949918747
church-choir,12,0.6670864224433899,0.5493670701980591,0.32008904218673706,-0.409354567527771,-0.34535717964172363
church-organ,11,0.6291666626930237,0.4593852162361145,0.16561949253082275,-0.4448430836200714,-0.37214234471321106
circus-clown,171,0.9491971731185913,0.9134775996208191,0.477387398481369,-0.8672693371772766,-0.8063448667526245
circus-elephant,102,0.8996961712837219,0.7372305393218994,-0.06122204661369324,-0.8214695453643799,-0.8467879295349121
circus-tent,58,0.9531244039535522,0.9004075527191162,0.47614872455596924,-0.8219635486602783,-0.8157188296318054
circus-show,22,0.7524545192718506,0.5696435570716858,0.5365016460418701,-0.33221977949142456,-0.4876120984554291
circus-popcorn,19,0.884642481803894,0.8672590851783752,-0.1670619249343872,-0.9483240842819214,-0.8645586967468262
circus-lion,19,0.9055272936820984,0.8331081867218018,0.502770721912384,-0.6968281269073486,-0.6966475248336792
clown-circus,78,0.9491971731185913,0.9134775996208191,0.477387398481369,-0.8063448667526245,-0.8672693371772766
clown-makeup,71,0.9499816298484802,0.9399815797805786,0.31472817063331604,-0.9121026396751404,-0.9190272092819214
clown-balloon,40,0.9284495711326599,0.8781304955482483,0.12515904009342194,-0.8676264882087708,-0.8915291428565979
clown-children,37,0.6788157224655151,0.48264145851135254,0.2951524257659912,-0.35352563858032227,-0.5270254611968994
clown-scary,36,0.9067146182060242,0.9131313562393188,0.07577233016490936,-0.9127104878425598,-0.8820114731788635
clown-wig,22,0.9163685441017151,0.9284988045692444,0.18928630650043488,-0.9088085889816284,-0.8753675222396851
clown-funny,21,0.9505043029785156,0.8808236718177795,0.4174262583255768,-0.8006543517112732,-0.8584458827972412
clown-party,20,0.5946934223175049,0.3251643180847168,-0.2669369876384735,-0.4663791060447693,-0.7027284502983093
clown-birthday,20,0.8321044445037842,0.7231394648551941,0.0418054573237896,-0.711310863494873,-0.8159982562065125
clown-elephant,19,0.9019159078598022,0.7811310887336731,0.08465220034122467,-0.7862289547920227,-0.8560065627098083
clown-carnival,19,0.9376354813575745,0.8757509589195251,0.170806884765625,-0.8587244153022766,-0.8909183144569397
coffee-cream,100,0.8159819841384888,0.7734513878822327,0.3396051526069641,-0.558677077293396,-0.7208554744720459
coffee-mug,75,0.6760119199752808,0.7093143463134766,-0.39923134446144104,-0.8541877865791321,-0.7901115417480469
coffee-sugar,60,0.9285120368003845,0.9253359436988831,0.8558903336524963,-0.2675037384033203,-0.39981022477149963
coffee-caffeine,58,0.8736162781715393,0.8455241322517395,0.5924376249313354,-0.6325348615646362,-0.43797174096107483
coffee-beans,44,0.8787977695465088,0.8960738778114319,0.6905668377876282,-0.5256348252296448,-0.5559992790222168
coffee-morning,43,0.5785490870475769,0.34995725750923157,-0.26646149158477783,-0.5897573232650757,-0.7571199536323547
coffee-black,33,0.6267179250717163,0.32351890206336975,0.20433472096920013,-0.13074104487895966,-0.42571449279785156
coffee-tea,31,0.9203678965568542,0.9006817936897278,0.809564471244812,-0.4769992232322693,-0.4543532133102417
coffee-breakfast,19,0.7306910157203674,0.7595080733299255,-0.06385209411382675,-0.7467899918556213,-0.7867767810821533
coffee-pastry,16,0.7796937823295593,0.8005791306495667,0.14126940071582794,-0.7615390419960022,-0.7324814200401306
computer-keyboard,94,0.8497606515884399,0.7838828563690186,0.7953561544418335,-0.11445151269435883,0.011803806759417057
computer-mouse,59,0.8111067414283752,0.660511314868927,0.713721513748169,-0.39905670285224915,-0.08099035918712616
computer-screen,50,0.7630758285522461,0.6867800354957581,0.5818896889686584,-0.16099576652050018,-0.03498797491192818
computer-internet,42,0.8250065445899963,0.7352039813995361,0.7044674754142761,0.04311959818005562,0.06966675072908401
computer-laptop,34,0.7208058834075928,0.6379632949829102,0.6943662166595459,-0.4314563274383545,-0.3698802888393402
computer-school,21,0.4766206741333008,0.38861435651779175,0.20352278649806976,-0.15275388956069946,-0.18358302116394043
computer-desk,21,0.6529675126075745,0.46583303809165955,0.15754063427448273,-0.5680057406425476,-0.42548027634620667
computer-speakers,17,0.491489052772522,0.3144301176071167,0.05898085981607437,-0.3886590898036957,-0.2813843786716461
computer-games,16,0.5840747952461243,0.5146570801734924,0.3819272220134735,-0.0359998419880867,-0.10042468458414078
computer-facebook,15,0.6326118111610413,0.4509740471839905,-0.021400900557637215,-0.6126083731651306,-0.48421910405158997
computer-printer,15,0.7961511611938477,0.7655816078186035,0.7689597010612488,-0.14701075851917267,-0.2064051777124405
cow-milk,240,0.9053138494491577,0.7980886101722717,0.4977552890777588,-0.5833086371421814,-0.7209617495536804
cow-farm,70,0.7272716164588928,0.6264480352401733,-0.005711335688829422,-0.6380800008773804,-0.7211588025093079
cow-beef,51,0.8741555213928223,0.7999038696289062,0.08804497867822647,-0.8075193762779236,-0.8105491399765015
cow-grass,48,0.8969935774803162,0.8598183989524841,0.28801414370536804,-0.7742522954940796,-0.8175836205482483
cow-barn,27,0.8921478986740112,0.854015052318573,-0.2147180140018463,-0.9188187718391418,-0.8929974436759949
cow-farmer,18,0.8681876063346863,0.8027195930480957,0.04450877010822296,-0.8108342289924622,-0.8340290188789368
cow-spots,18,0.8946107625961304,0.8109753131866455,0.2597680389881134,-0.7376049160957336,-0.8029483556747437
cow-calf,13,0.9314937591552734,0.9066609740257263,0.62542724609375,-0.6882340908050537,-0.8221460580825806
cow-field,12,0.7155773639678955,0.5098408460617065,0.2334001064300537,-0.38546428084373474,-0.5753215551376343
crown-king,186,0.8482993841171265,0.7685203552246094,0.7729452252388,0.06937456876039505,-0.015726817771792412
crown-queen,102,0.8658996820449829,0.7763926982879639,0.6945704221725464,-0.14006251096725464,-0.13712020218372345
crown-gold,54,0.6435105204582214,0.4867478907108307,0.19787035882472992,-0.39989712834358215,-0.35719582438468933
crown-jewels,51,0.6944280862808228,0.5987420678138733,-0.2188231647014618,-0.7614673376083374,-0.6450930237770081
crown-royalty,51,0.7744241952896118,0.6634860634803772,0.3137815296649933,-0.693228006362915,-0.5769505500793457
crown-castle,38,0.7725916504859924,0.6486914157867432,0.46900829672813416,-0.28060832619667053,-0.23961141705513
crown-head,25,0.7997331619262695,0.6931164860725403,0.6951576471328735,0.01797226443886757,-0.02096528932452202
crown-princess,23,0.7849101424217224,0.6799319386482239,0.5293232798576355,-0.25141051411628723,-0.1664523482322693
crown-throne,16,0.8343809843063354,0.7786329984664917,0.7250279784202576,-0.08645645529031754,-0.043252427130937576
crown-money,16,0.6803213357925415,0.5002758502960205,0.24845300614833832,-0.33894339203834534,-0.3524036407470703
desert-sand,137,0.8366613388061523,0.7099369764328003,0.5358597636222839,-0.45334771275520325,-0.31062108278274536
desert-camel,84,0.7439714074134827,0.5904412269592285,0.25784221291542053,-0.5080145001411438,-0.4820932149887085
desert-cactus,52,0.6926584839820862,0.5591464638710022,-0.1463135927915573,-0.7890995740890503,-0.5616884231567383
desert-heat,50,0.6521798968315125,0.4793621599674225,0.2766207754611969,-0.28921937942504883,-0.22998163104057312
desert-sun,33,0.6768640875816345,0.5183649063110352,0.37732595205307007,-0.1829010397195816,-0.16774800419807434
desert-drought,22,0.8700820803642273,0.6619488000869751,0.5345109105110168,-0.5263619422912598,-0.3243095576763153
desert-water,22,0.7039496898651123,0.55647873878479,0.5290755033493042,-0.05270208418369293,-0.0038140611723065376
desert-pyramids,17,0.8239825367927551,0.5782037377357483,0.3900355398654938,-0.7651118636131287,-0.4975183606147766
doctor-hospital,73,0.738774299621582,0.6188901662826538,0.3933431804180145,-0.30619049072265625,-0.30312278866767883
doctor-patient,69,0.7880287766456604,0.6223497986793518,0.34894004464149475,-0.46470916271209717,-0.3844888210296631
doctor-medicine,66,0.6549298763275146,0.5373584628105164,0.2666865587234497,-0.34648844599723816,-0.3188628554344177
doctor-nurse,48,0.8185040354728699,0.8016762733459473,0.5928767919540405,-0.4610867202281952,-0.4803538918495178
doctor-needle,47,0.7107678055763245,0.5274912714958191,-0.25325825810432434,-0.7928065061569214,-0.6755466461181641
doctor-office,33,0.7198732495307922,0.6243521571159363,0.4363296329975128,-0.1787349283695221,-0.3051944375038147
doctor-health,21,0.5603193640708923,0.3639656603336334,0.05380621924996376,-0.38208040595054626,-0.43224215507507324
dog-leash,86,0.6797336935997009,0.623573899269104,-0.40522876381874084,-0.8522880673408508,-0.7570146322250366
dog-cat,83,0.9350994229316711,0.8643379807472229,0.8143852353096008,-0.18755878508090973,-0.3957980275154114
dog-bone,56,0.7382214665412903,0.6622932553291321,0.2727307379245758,-0.47892341017723083,-0.5149055123329163
dog-barking,33,0.7831621170043945,0.6494817137718201,-0.27169069647789,-0.8441869616508484,-0.715179443359375
dog-friend,26,0.7012221217155457,0.5743743181228638,0.397065669298172,-0.23588711023330688,-0.29663577675819397
dog-pet,24,0.8416265249252319,0.7447658181190491,0.3522791862487793,-0.7484517097473145,-0.6707606315612793
dog-collar,21,0.8076615333557129,0.711193323135376,0.10505657643079758,-0.7629793882369995,-0.6943708062171936
dog-house,21,0.6590105295181274,0.5115188956260681,0.24441662430763245,-0.3014095723628998,-0.4137294888496399
dog-fur,20,0.8027065992355347,0.7382925748825073,0.3072507381439209,-0.631775438785553,-0.6578394174575806
dog-ball,18,0.7274125218391418,0.5333043932914734,0.49050581455230713,-0.008987242355942726,-0.2629389762878418
dog-toy,16,0.8251115679740906,0.7355532646179199,0.2601054906845093,-0.7121352553367615,-0.6777114868164062
dog-walking,16,0.8489180207252502,0.7306861877441406,0.5442175269126892,-0.4021599292755127,-0.45062142610549927
dog-tail,15,0.8162631988525391,0.651331901550293,0.4644888937473297,-0.29039520025253296,-0.38906025886535645
dog-park,13,0.5822168588638306,0.4278183579444885,0.09133394807577133,-0.37007883191108704,-0.4639357030391693
dog-treat,12,0.7459275126457214,0.5827239751815796,0.2954385280609131,-0.4008423984050751,-0.45300397276878357
dragon-fire,153,0.6779195666313171,0.3855455815792084,0.1102910190820694,-0.3007398247718811,-0.6023353934288025
dragon-princess,42,0.6500037908554077,0.5982341170310974,0.10361353307962418,-0.5516195893287659,-0.5569989681243896
dragon-castle,38,0.7638242244720459,0.743735671043396,0.46253085136413574,-0.4114782512187958,-0.49070149660110474
dragon-cave,30,0.8407425284385681,0.7631833553314209,0.28117048740386963,-0.6220747828483582,-0.7074747085571289
dragon-knight,27,0.7778621912002563,0.7595077753067017,0.25957760214805603,-0.6204563975334167,-0.6389322876930237
dragon-scales,25,0.7421049475669861,0.5595541000366211,0.06759508699178696,-0.5063883066177368,-0.7132977247238159
dragon-sword,23,0.7991577982902527,0.7439059019088745,0.3064076602458954,-0.5528058409690857,-0.655279278755188
dragon-china,23,0.5881204605102539,0.5574699640274048,0.2017495185136795,-0.357358455657959,-0.4979906678199768
dragon-wings,19,0.8016764521598816,0.683834433555603,0.274370402097702,-0.4826771318912506,-0.6910392642021179
dragon-tail,19,0.8131632804870605,0.642055869102478,0.3820927143096924,-0.34655651450157166,-0.6089296936988831
dragon-teeth,14,0.7669177055358887,0.5663347244262695,0.0008906067814677954,-0.5659077167510986,-0.7663479447364807
feet-shoes,147,0.8026048541069031,0.6313901543617249,0.4311825633049011,-0.6242063641548157,-0.4619007408618927
feet-toes,127,0.8564746379852295,0.726173460483551,0.7017689943313599,-0.539724588394165,-0.3907332718372345
feet-socks,69,0.7264946699142456,0.5740615725517273,0.12044189870357513,-0.6763755083084106,-0.5350874662399292
feet-nails,43,0.6617382764816284,0.5153101682662964,-0.18947288393974304,-0.7138730883598328,-0.6018974184989929
feet-smell,31,0.7185951471328735,0.5094056129455566,0.14602433145046234,-0.5643175840377808,-0.452770471572876
feet-hands,24,0.833997905254364,0.7782694697380066,0.6991792321205139,-0.07460784912109375,-0.04743821173906326
feet-walking,20,0.9135640263557434,0.8114399313926697,0.8119528293609619,-0.23655389249324799,-0.1946788877248764
feet-running,20,0.8037821650505066,0.6694432497024536,0.6098130345344543,-0.10782181471586227,-0.09420565515756607
feet-cream,18,0.7433706521987915,0.620252788066864,0.2855590581893921,-0.539985179901123,-0.4965735673904419
feet-floor,17,0.8434345722198486,0.7615634799003601,0.7069453001022339,-0.10107085108757019,-0.08930987864732742
fish-water,81,0.7634925246238708,0.6478861570358276,0.6080193519592285,0.0698809027671814,-0.017359402030706406
fish-ocean,66,0.7511617541313171,0.6167970895767212,0.4733729660511017,-0.12186603248119354,-0.20715048909187317
fish-food,42,0.7781945466995239,0.7202748656272888,0.6120924353599548,-0.036613158881664276,-0.09132927656173706
fish-boat,24,0.588138222694397,0.47894448041915894,0.055634696036577225,-0.46696245670318604,-0.5025469064712524
fish-gill,23,0.6486485004425049,0.4825671315193176,-0.2915516197681427,-0.7457961440086365,-0.6067379117012024
fish-river,23,0.6001832485198975,0.4575885832309723,0.28525474667549133,-0.1674133986234665,-0.207843616604805
fish-scales,22,0.7750011086463928,0.6345555782318115,0.49867627024650574,-0.19193235039710999,-0.25720179080963135
fish-lake,20,0.6564329862594604,0.5607174634933472,0.3179830312728882,-0.27017876505851746,-0.27328065037727356
fish-aquarium,18,0.6992899775505066,0.6236620545387268,0.20789355039596558,-0.6325764060020447,-0.5405303835868835
fish-cat,18,0.7094743251800537,0.5003762245178223,0.266884982585907,-0.29695919156074524,-0.42504143714904785
fish-worm,14,0.7035059928894043,0.591306746006012,0.18217511475086212,-0.6142528653144836,-0.5318053364753723
flower-vase,66,0.8702104091644287,0.7176225781440735,-0.29792818427085876,-0.906151533126831,-0.7907356023788452
flower-bee,40,0.9159916043281555,0.8821940422058105,0.638015866279602,-0.6273234486579895,-0.6511738896369934
flower-water,38,0.6227499842643738,0.4775679409503937,0.3631327450275421,-0.24016015231609344,-0.27698174118995667
flower-petal,38,0.8564324378967285,0.6604105234146118,-0.287107914686203,-0.8865432143211365,-0.7596165537834167
flower-garden,36,0.8549515604972839,0.6469596028327942,0.32646819949150085,-0.5918210744857788,-0.5233375430107117
flower-rose,35,0.7204785943031311,0.4983789324760437,0.001744578592479229,-0.6139025092124939,-0.6028398871421814
flower-scent,32,0.9230976104736328,0.7721772789955139,0.3766671419143677,-0.8618780970573425,-0.6898987889289856
flower-colour,23,0.8982839584350586,0.803856372833252,0.7291516661643982,-0.43754494190216064,-0.34161484241485596
flower-pot,23,0.8975735306739807,0.8006761074066162,0.38935184478759766,-0.7494862675666809,-0.6879144310951233
flower-soil,21,0.7843271493911743,0.7189307808876038,0.510442852973938,-0.40551838278770447,-0.3689662218093872
flower-pollen,21,0.8820047974586487,0.8298864960670471,0.4444935917854309,-0.7343809604644775,-0.6277015805244446
flower-spring,20,0.7652348875999451,0.5876018404960632,0.3654384911060333,-0.38845178484916687,-0.4388374388217926
flower-grass,18,0.927605152130127,0.8370010852813721,0.5781942009925842,-0.7195280194282532,-0.6065234541893005
