,Wordpair,GoldSimilarity,WW,CC,BB,WC,CW,predicted
249,harbor-wrapper,0,0.106806664575,-0.0650648474693,0.081220805645,0.276177333366,-0.176742374897,0.789223527796
250,demon-angel,0,0.620334185382,0.0623500533313,0.31656447053,-0.00534958610532,-0.094823366095,1.66943298455
251,cryptogram-symbol,0,0.346631199121,-0.0712139797934,-0.0864331619223,-0.260837972164,-0.154813924719,1.21268220394
252,campus-university,0,0.576441645622,0.433250733226,0.594122469425,0.330038309097,0.172941157467,1.54119725813
253,freedom-liberty,0,0.726754069328,0.199127567022,0.48908406431,-0.0580687528171,0.0528590578903,1.85391623352
254,typhoon-cyclone,0,0.871197164059,-0.344700535816,0.249963521957,0.0773216383053,-0.103880383074,2.05083458535
255,handbook-guidebook,0,0.659259120182,0.109264150262,0.266176549652,-0.10232811286,-0.16229480505,1.74232338002
256,ebola-ebola_virus,0,0.767957581999,-0.00279349833727,0.346527984531,0.0255398355746,-0.0857290895904,1.90083124313
257,princess-biscuit,0,0.170475676656,0.374867640428,0.457265314893,0.196800258565,0.426506787539,0.870848602533
258,train-tram,0,0.727801843155,-0.101780094206,0.350346607011,0.0427115585036,-0.00464030075818,1.83050794386
259,ecosystem-economy,0,0.498707920313,-0.410667920748,0.0241087712348,0.0828656926751,-0.119865126602,1.42693560047
260,queen_regnant-chess_queen,0,0.0,0.0,0.0,0.0,0.0,0.623514989443
261,gold-zinc,0,0.527827021143,0.0651520043612,0.306381374598,0.133664682508,-0.065036989446,1.49343003042
262,cursor-chips,0,0.389715992791,-0.0190013248623,0.105868771672,-0.253086343592,0.0638861992291,1.28783309914
263,amazon-forest,0,0.338181555271,-0.179091349244,0.174603860057,-0.00970581546426,0.219816312194,1.16590052442
264,tennis-statistics,0,0.193131379112,0.0184821859002,0.189541496093,0.162510554491,0.108151651919,0.919157185554
265,bolzano-theorem,0,0.194841563702,-0.228697104972,0.063405148685,0.240523516567,-0.0811943113804,0.922123535258
266,altitude-conversion,0,0.216607615352,-0.0141167994589,0.0828362429543,0.00827889330685,-0.0310602840036,0.981768373055
267,boat-tree,0,0.282294094563,-0.320909917355,0.0668227861418,0.279950946569,-0.121883355081,1.06266047843
268,throne-sword,0,0.360609799623,0.0914594734585,0.195660289863,0.0552262291312,-0.11813658435,1.22994255863
269,cotton-sweater,0,0.389565616846,-0.0414839796722,0.139259712608,-0.0793464183807,-0.00910663977265,1.27668549172
270,cherry-strawberry,0,0.802178907524,0.221926867962,0.594309926033,0.265216664387,0.0660696178675,1.93180562752
271,islam-quran,0,0.675466041295,-0.259140223265,0.223597869277,0.150535523891,-0.13056791607,1.72825786318
272,neanderthal-sport,0,0.151489585638,0.102661854187,0.291561126709,0.366208225489,0.0275739298805,0.850319558682
273,nepotism-king,0,0.207995086908,0.186925292015,0.206254035234,-0.0566562898457,0.127127662301,0.973252646913
274,character-person,0,0.45545733506,0.0497721284628,0.23364836075,0.0269119665027,-0.0401714992319,1.38084089063
275,tank-car,0,0.521765442,-0.0436700530446,0.124697521293,-0.253356099129,-0.0118461598101,1.50940453824
276,mercury-jupiter,0,0.657793223858,-0.0542911845023,0.377202384305,0.142537930163,0.0689015984535,1.69585465343
277,bronchitis-acetaminophen,0,0.624140813844,-0.177811518312,0.259585767984,0.0232047713223,0.0963831899395,1.64044448548
278,blood-body,0,0.573702743804,0.0881148383754,0.471394808805,0.204012769221,0.318570275221,1.52910219749
279,islamophobia-isis,0,0.140711531043,0.130498282939,0.0122644472867,-0.173033237457,-0.0748179152499,0.878697624071
280,crochet-uniform,0,0.327183057498,-0.163403789591,-0.0030427865635,-0.0999662876129,-0.0690227482305,1.16619890925
281,hadoop-touchscreen,0,0.598448920435,-0.0060476210089,0.311844218483,-0.10541705509,0.138402798081,1.62032982398
282,fossil_fuel-fossil,0,0.35149549228,0.0378216132522,0.209020137787,-0.0498826518795,0.111981153488,1.20556053518
283,mutant-sociobiology,0,0.251140981913,-0.0543155553529,0.0720894262195,-0.00895260514036,-0.0393020510674,1.03934701211
284,sister-brother,0,0.718202114105,-0.0196211710572,0.44342484733,0.251959443092,0.20320148766,1.76067691089
285,pencil-story,0,0.305070984666,-0.0966719761491,0.183903615707,0.189701780677,0.0248504631132,1.10575867138
286,eczema-dermatitis,0,0.910828932076,-0.321683168411,0.329398304224,-0.124191984438,0.246397673869,2.11181415913
287,emperor-governor,0,0.426167845726,0.175632983446,0.329586754466,0.0786692798138,0.0770737230778,1.32316483597
288,crown-key,0,0.233320324619,-0.112595795106,0.140010022522,0.216681344311,-0.0338661040504,0.989839743468
289,algebra-operation,0,0.198490765601,0.158927599128,-0.0121410903017,-0.181577216481,-0.196991261661,0.980623773791
290,piston-engine,0,0.694822371006,0.192829001377,0.31493845582,-0.107322043617,-0.278049108023,1.82356587889
291,scholarship-tuition,0,0.557675831595,-0.0994638964853,0.26697614789,0.183827028554,-0.0765859828345,1.53267936137
292,book-manuscript,0,0.605443226642,0.0769417538082,0.403650129059,0.105432556246,0.179768511084,1.60236958654
293,lantana-snapdragon,0,0.49135696888,-0.0856194747233,0.266162129183,3.36021184921e-06,0.159341965239,1.42622172118
294,black_hole-vacuum,0,0.566290557384,-0.173956881401,0.139725863934,-0.113031647386,-0.0163982883096,1.56464545359
295,persian_empire-cyrus,0,0.570375416897,0.00955634305553,0.380793631077,-0.00733162221282,0.212741658092,1.56328344775
296,editorial-news,0,0.546494543552,0.0350248254836,0.289951835865,0.0030504129827,0.0304220989347,1.52913521119
297,decoration-envelope,0,0.334734668167,0.284469783306,0.422026833537,-0.123158492148,0.522446570105,1.1650837589
298,whale_shark-lobster,0,0.691583954285,-0.0131069105119,0.469280300694,0.316024501087,0.0532423736598,1.73831423602
299,corn-maize,0,0.88926410015,-0.25548495385,0.333426833153,0.1075617522,-0.0205467814859,2.07471707584
300,bipolar_disorder-problem,0,0.356749683619,0.191551976389,0.386696927947,0.160895208174,0.191411670531,1.1960896327
301,acid-base,0,0.190905686671,0.00767781819088,0.101911008358,-0.123260840877,0.138419338371,0.943131667019
302,absolute_zero-vapor,0,0.646381059073,0.0342181995511,0.327436476946,0.101503945887,-0.160080740457,1.70448739973
303,green_revolution-paint,0,0.161836206913,0.171912352557,0.351439535618,0.346413513804,0.113625310361,0.866677346814
304,operating_system-deep_learning,0,0.0,0.0,0.0,0.0,0.0,0.623514989443
305,international_mathematical_olympiad-theory,0,0.147305139739,-0.00528462603688,-0.0551426382193,-0.272548437119,0.0364940933284,0.881452888755
306,el_nino-equator,0,0.355845451355,0.22872287035,0.396652579308,0.0858862251043,0.262726783752,1.19735384466
307,badge-glass,0,0.29752728343,-0.0498898737133,0.220378471635,0.204550385475,0.0185752511024,1.09860825259
308,mansion-sculptor,0,0.277296629274,-0.00549826431264,0.0730101733214,0.0185983579696,-0.142258629203,1.08791557005
309,atmosphere-ozone,0,0.562380552292,-0.0227643586695,0.37346893549,0.0115682436153,0.221095874906,1.54638778893
310,shield-buckler,0,0.476835995913,-0.200587382843,0.107553539581,0.232205018401,-0.308709376012,1.4029627721
311,coin-payment,0,0.446874886751,0.115940287709,0.296138239137,0.104868620634,-0.0131134130061,1.36009322755
312,oat-field,0,0.180114232884,0.124897204352,0.0903864482276,-0.130343793549,-0.0199069660157,0.942690652884
313,monk-cross,0,0.222161648998,-0.081279464066,0.0709709003568,-0.0106428842992,0.0313685294311,0.98524867028
314,gunboat-coast,0,0.379658162594,-0.145338863134,-0.0089655816555,-0.276596426964,0.0273060165346,1.26179143635
315,rock-mine,0,0.323875227436,-0.16178804636,0.0517248423964,0.0724455757407,-0.131159358094,1.15256415271
316,legend-moral,0,0.168897032738,0.305970597623,0.359332084656,0.135812484372,0.139695495367,0.90609215224
317,champion-winner,0,0.668880621328,-0.0689194053411,0.352081647639,-0.0147413797677,0.176090666522,1.71977192166
318,dice-cube,0,0.558638427176,0.171623209521,0.409019762815,-0.00349992141128,0.185621608161,1.54516660835
319,topology-structure,0,0.528864622116,0.331952552083,0.619421720505,0.368402503038,0.496621460125,1.42168830707
320,chapel-cable,0,0.0983093588537,0.217679828405,0.427786656882,0.247306749225,0.300122994192,0.774224819415
321,cash_flow-river,0,0.167054782265,0.0182769410312,-0.129744551793,-0.0570341019888,-0.320194780827,0.908051238725
322,serial_killer-murderer,0,0.773698495251,0.0264454058441,0.473938760035,0.120420313826,0.139607204246,1.88587638321
323,matrix-molecule,0,0.564933121204,0.159926354885,0.412163972855,0.155232310295,-0.142433404922,1.57971935954
324,fashion-style,0,0.637459993362,-0.0521346156735,0.397426986541,0.197129166468,-0.00615023449063,1.67158626464
325,vexillology-flag,0,0.549609482288,-0.0474076299314,0.292672013363,0.236983745514,-0.115755386651,1.51966887647
326,maastricht_treaty-europe,0,0.287920641179,-0.0384307265836,0.236937106434,0.185542356106,0.0531516516597,1.08533731588
327,geyser-spring,0,0.290256704061,-0.129209637642,0.0899464806946,-0.0215927418321,0.0212571353457,1.10164949415
328,sucrose-carbohydrate,0,0.847379377328,0.0738179578673,0.382735722228,-0.23146557587,0.00211543217301,2.06128238468
329,beach-coast,0,0.559028685093,-0.173026929678,0.0912718772888,-0.253674685955,0.0301926601048,1.56002003423
330,stock_market-stock_exchange,0,0.702430230524,-0.174702088517,0.244704425335,-0.143518971624,0.110957175493,1.78578749708
331,tradition-handicraft,0,0.373807027794,0.0222494075298,0.295876920223,0.258845687967,-0.0474616615451,1.23068271277
332,novel-writer,0,0.440041966433,-0.282679259777,0.0766711160541,-0.138395576072,0.142116233706,1.34106444987
333,sandwich-subway,0,0.356756240129,-0.23628805496,0.0735083296895,-0.136539407762,0.164205700159,1.20531680009
334,acoustics-sound,0,0.588971734047,-0.091572230552,0.0700648576021,-0.110366255045,-0.260127351292,1.61498889125
335,fencing-gymnastics,0,0.795809268951,0.0280703043533,0.458871662617,0.111160285771,0.0172475605308,1.9374763305
336,writer-gift,0,0.175379663706,-0.0932294019187,0.0471036238732,0.24359197991,-0.224054217339,0.901452182103
337,woodland-tiger_woods,0,0.121137521931,0.134440168738,-0.00151926279068,-0.211892694235,-0.0462762107716,0.847555856829
338,cloud-window,0,0.468642801046,-0.00128706172109,0.204452231526,0.181398034096,-0.256133437157,1.40286899402
339,jpeg-pdf,0,0.472591545891,0.0366211688961,0.18027792871,-0.0292648317972,-0.106161702781,1.41564688999
340,director-boss,0,0.345722705126,0.0188548747325,0.245523780584,-0.0327997095883,0.149268311349,1.19811742166
341,tax-brexit,0,0.0,0.0,0.0,0.0,0.0,0.623514989443
342,pollination-stamen,0,0.5653386453,-0.189405739307,0.34235285773,0.188274979591,0.198026713611,1.52451933856
343,videogame-pc_game,0,0.0,0.0,0.0,0.0,0.0,0.623514989443
344,treatment-surgical_operation,0,0.61425191164,0.138806819916,0.180845897248,-0.250795423985,-0.207172811031,1.68466367319
345,paddy-potato,0,0.592640196838,-0.141639977694,0.246224627349,0.110064104199,-0.0020503635809,1.58572222645
346,note_taking-assignment,0,0.0,0.0,0.0,0.0,0.0,0.623514989443
347,fox-blood_cell,0,0.0594483053355,-0.107323043048,0.144787147641,0.0526131944426,0.273116976023,0.705047944713
348,sodium_chloride-salt,0,0.694720667286,-0.160949329194,0.3360491395,0.0927919204707,-0.0104510324717,1.77154006193
349,income-quality_of_life,0,0.0,0.0,0.0,0.0,0.0,0.623514989443
350,will-intention,0,0.388051234964,0.0734842998059,0.361906103009,0.14585572109,0.149685600381,1.25544009365
351,compass-elephant,0,0.242913022215,-0.0596508647918,0.0248944535851,0.161720901728,-0.303656768581,1.02554380478
352,sequel-camera,0,0.234475688997,0.0205074697733,0.0303401387686,-0.026900210005,-0.171800807118,1.02284211357
353,movie-film,0,0.928048253059,-0.213951112989,0.333529253812,0.0219515703527,-0.0796285244601,2.15727794415
354,sergeant-gun,0,0.411603152752,0.291858124248,0.435513730974,0.0828213319182,0.21188585233,1.29749596426
355,mill-seed,0,0.205149853843,0.0282234083861,0.0223219878972,-0.336585213934,0.146201678884,0.982230605944
356,ice_cream-breakfast,0,0.647592961788,-0.0586587970649,0.283744841814,-0.103924183781,0.129548311234,1.6932448584
357,key-lock,0,0.413276428776,0.0859330496748,0.338843097618,0.167156616876,0.150221923007,1.28321493288
358,cellphone-telephone,0,0.727348804474,0.0474764323221,0.470479339361,0.243355840445,-0.0348755812571,1.81749301315
359,kindergarten-preschool,0,0.851992726326,-0.134133233531,0.377172708511,0.1531855762,-0.128732636126,2.02947334563
360,western_world-western_union,0,0.0,0.0,0.0,0.0,0.0,0.623514989443
361,seedling-leaf,0,0.624292291659,0.112491755187,0.50401648903,0.175043246155,0.223870499365,1.63440433087
362,rain-hail,0,0.572243511677,0.057220924331,0.3517258046,0.085923217237,0.0319424737658,1.56711867082
363,happiness-sadness,0,0.740650594234,0.180620636381,0.503640472455,0.176442886975,0.102863185108,1.82764211271
364,silkworm-caterpillar,0,0.513375849329,-0.219920054078,0.202840387821,0.00909148994833,0.112727894648,1.45870372321
365,surfing-water_sport,0,0.0,0.0,0.0,0.0,0.0,0.623514989443
366,car-truck,0,0.881299905854,0.0145534463227,0.360193780672,-0.043071205501,-0.265156775713,2.11932905646
367,food-program,0,0.277698155916,0.162324358502,0.256799385357,0.321849118361,-0.11566614304,1.06267034838
368,graphic_novel-comic_book,0,0.851448059082,-0.0484934664365,0.356289923191,0.0374410100246,-0.166898742318,2.0455560481
369,snake-lizard,0,0.817376591847,0.018014276685,0.521647810936,0.117290800462,0.221476823092,1.95307314159
370,pineapple-smartphone,0,0.225191798829,0.0385688044768,0.166112045414,-0.0950844419053,0.194019504669,0.995822772704
371,wallpaper-background,0,0.280431704547,0.157176727484,0.111700109345,-0.120273679213,-0.142839470079,1.1180339882
372,celsius-microsoft,0,0.104976117611,0.198679149151,0.00222840672359,-0.145187437534,-0.154616370797,0.824308437968
373,combine-sugarcane,0,0.0545039656463,0.0403457829562,0.0164949501759,-0.16574833785,0.107478483467,0.722608546029
374,jeans-woman,0,0.303722119775,0.133703677809,0.208804033781,-0.0775664327999,0.0458501753718,1.14164928072
375,matrix-vector,0,0.787884712219,-0.012658663094,0.448963791132,0.382446616888,-0.257249504328,1.91875404269
376,carbon_dioxide-co2,0,0.0,0.0,0.0,0.0,0.0,0.623514989443
377,coach-player,0,0.565686404705,0.0737401738012,0.35754096508,0.0417369380593,0.113516508848,1.55253398334
378,stone-wood,0,0.768345044157,-0.168431679197,0.291145163247,-0.100646430215,0.0669342577457,1.89753904225
379,charger-disk,0,0.464581608772,-0.0328263303248,0.163890773886,-0.249777644899,0.100168712437,1.41212120078
380,manuscript-article,0,0.345117628574,-0.0807263798388,0.205153817553,0.10033288451,0.109321839173,1.17481795292
381,gmail-yahoo,0,0.753746211529,0.0365958884358,0.44428437284,0.227437183261,-0.024160772562,1.85325704472
382,capacitor-diode,0,0.872161559591,-0.0346398982835,0.400843602318,-0.0330495496929,-0.0654026904942,2.08475630516
383,corruption-fraud,0,0.745151937008,-0.0392926507767,0.420156866312,0.147491076439,0.125144183636,1.82989163339
384,coca_cola-coke,0,0.463635896011,-0.0613168403506,0.1685474962,0.148808297657,-0.226974278688,1.39145328416
385,plato-aristotle,0,0.895718508704,-0.206879166179,0.311392508579,-0.173628206469,0.0993601068473,2.10943349529
386,cold_war-soviet_union,0,0.618258453504,0.146762606888,0.433787908184,0.0761745779306,0.129960455296,1.63870216908
387,nozzle-fluid,0,0.719473838806,-0.249072656146,0.312245607376,-0.111225800368,0.278335243464,1.8011054542
388,phonology-screen,0,0.100782118738,0.100252509117,0.0800553533468,-0.127285674214,0.0713301971555,0.804534302062
389,zara-leggings,0,0.166724175215,0.148437902331,0.00313900737092,-0.215075612068,-0.0943075418472,0.926180680093
390,football-soccer,0,0.853109947032,0.205540564987,0.610786543991,0.292623477735,0.0720926268156,2.0091617433
391,germ-pathogen,0,0.551856815815,0.0798589193989,0.286555916071,-0.134699180722,0.0838139106257,1.55086254109
392,republic-duke,0,0.20096699309,0.180315926671,0.286074250937,0.166338438769,0.00750719800634,0.960701955372
393,ball-sphere,0,0.377335548401,-0.495534807444,-0.0836746841669,0.159339621663,-0.185157060623,1.21476075248
394,mozart-star_wars,0,0.105009215473,-0.0344884581864,0.193314731121,0.179321088872,0.163655608892,0.776298265197
395,mask-party,0,0.203750473484,0.0706084594131,0.215126571961,0.117357827268,0.116656631231,0.945678209434
396,grand_theft_auto-gta,0,0.575873494148,0.0926957764988,0.0909883583181,-0.298827767372,-0.227830919286,1.6181863831
397,highway-road,0,0.822442521002,0.162583589554,0.406436532736,-0.0298363137148,-0.251207768917,2.02604598444
398,chain_reaction-thermodynamics,0,0.315414331506,0.033860167644,0.101954130945,-0.200494840741,0.0318399686015,1.16442221059
399,illustration-blister,0,0.136377655648,-0.240055338734,-0.0639100708908,0.188458356949,-0.212681487203,0.831574719686
400,anthropology-archaeology,0,0.809219837189,-0.000357956646857,0.330795139074,-0.202030611159,-0.0188699290156,1.99221106378
401,dell-dingle,0,0.246253713965,0.0833216160536,0.0995490386813,-0.0653773769736,-0.083829395473,1.04747810769
402,juice-spoon,0,0.639122703023,-0.228993846714,0.208256890386,0.150871473655,-0.147239252925,1.66911085131
403,pfizer-drug,0,0.534948408604,-0.195903789753,0.161323099373,0.0537570528686,-0.0880574487482,1.50364947612
404,truck-parcel,0,0.336396684432,-0.153759509325,-0.0232223719358,-0.144312694669,-0.0840502058894,1.18532503131
405,receptor-protein_molecule,0,0.668344179589,-0.235039456787,0.0820648670197,-0.00983150862157,-0.252331778268,1.72936448099
406,google_drive-driver,0,0.262207716703,-0.199947208166,0.0876285657287,0.110022336245,-0.0053203292191,1.04220200212
407,billionaire-homeless,0,0.246185734641,-0.0335037859981,-0.116236307772,-0.324739088103,-0.0854514119567,1.04909420993
408,episode-chapter,0,0.388611078262,-0.300065875053,1.09970576165e-05,0.100584700704,-0.189108088613,1.25210094898
409,infinity-zero,0,0.705841481686,-0.228108122945,0.19661912322,-0.050775706768,-0.0477498248219,1.79049185889
410,servant-slave,0,0.670631329455,-0.300759691045,0.252350494686,-0.147960081697,0.294513528885,1.71855132914
411,suffix-affix,0,0.72093857998,-0.0887505486608,0.300543308258,-0.283298986155,0.169108758079,1.83978691105
412,global_warming-heat,0,0.354352435729,0.133256508916,0.240778848529,-0.0277524631915,0.0335406457508,1.22018990502
413,growth_hormone-somatotropin,0,0.788444566038,-0.0686274841428,0.383403092623,0.00629651304612,-0.00521589489654,1.93684331402
414,sky-dream,0,0.468929646547,0.0409097323364,0.071574896574,-0.367339096507,-0.0347396007025,1.43416642673
415,bid_price-london,0,0.0,0.0,0.0,0.0,0.0,0.623514989443
416,fertilizer-growth,0,0.411274760962,0.233168467879,0.172836184502,-0.104878209531,-0.278216868639,1.34853367613
417,hashtag-topic,0,0.488762646244,-0.0577538649587,0.142311834831,-0.186937861078,0.0107807001286,1.44798847698
418,orion-constellation,0,0.62487588077,-0.0590222035024,0.209976360202,-0.142529828247,0.00624602138972,1.66674632925
419,nietzsche-chelsea,0,0.0874996036291,0.167785177695,0.227983879687,-0.0578205287457,0.333402117098,0.761909004246
420,mutual_respect-competition,0,0.216578707099,0.129624769643,0.20980912447,0.157999182224,-0.0148901519859,0.973655681574
421,branch-arm,0,0.361357480288,0.154666930437,0.161789566278,-0.113179504871,-0.119233734906,1.25014460616
422,victim-phone,0,0.31654381752,0.0573571429976,0.240268721597,0.0835477138815,0.096748508513,1.13582585622
423,standard_deviation-accumulation,0,0.397353380919,-0.181782588363,-0.0342716984451,-0.379861712456,0.102097772062,1.29231941636
424,avalanche-snow,0,0.511766731739,-0.0169252043903,0.300512599976,0.00185429677367,0.150178608277,1.46285762799
425,teacher-student,0,0.668415943573,0.145664900541,0.423544892842,-0.162723313245,0.159257486463,1.75365443224
426,cattle-yogurt,0,0.331496715546,-0.178889449173,-0.0160531513393,0.0163167975843,-0.200374704622,1.1698365749
427,sexism-gender_discrimination,0,0.693752389774,0.0766081718674,0.393567055464,0.0588316139482,0.0178647629389,1.77049901588
428,south_pole-dance,0,0.159655094147,0.116511671723,-0.00581392435746,-0.138536848935,-0.148072266464,0.909434281994
429,prosecutor-lawyer,0,0.612355291843,0.1488294126,0.298309653997,-0.240886062384,0.00666740643473,1.67472308336
430,racket-ball,0,0.447403997183,-0.219844579697,-0.018403602764,-0.321262896061,0.0656781643629,1.37064008438
431,bank_loan-debt,0,0.0,0.0,0.0,0.0,0.0,0.623514989443
432,perspective-distance,0,0.3720680697,0.0118725840002,0.178064242005,-0.0292982979446,0.0779809355736,1.23253943475
433,federer-dylan,0,0.289539354416,-0.0193876065314,0.208503174275,-0.0277123507112,0.203114551491,1.09522247787
434,lawyer-gallery,0,0.145190149546,-0.233258426189,0.168298572302,0.24920040369,0.161708399653,0.832152278971
435,life_expectancy-statistical_measure,0,0.428344458342,0.00546241332815,0.216648472348,0.184854160837,-0.147187885977,1.32532825814
436,cell_membrane-provirus,0,0.707727074623,0.072628185153,0.372567341022,0.084766715765,-0.0429672300816,1.79177386568
437,european_union-moscow,0,0.306558061037,-0.190477054744,-0.0107426261529,0.0417514952571,-0.176736112042,1.12505720113
438,world-asia,0,0.551846206188,0.0656897500157,0.391157514384,0.122267797589,0.105405814946,1.52657104494
439,paint-photoshop,0,0.461481183767,0.349535843702,0.569647073746,0.334808826447,0.220954118428,1.35546145158
440,senate-constitution,0,0.556900355631,0.106421284378,0.375426918268,0.0950417053724,0.0765010640025,1.53734815069
441,parsley-muffin,0,0.557197160387,0.0434623211622,0.323720295651,-0.0140121513016,0.0606264247374,1.55202518207
442,mind-brain,0,0.592170715332,-0.00457478341906,0.279949009418,0.0738976150751,-0.180825840284,1.62029652963
443,mercedes-opel,0,0.63078302145,0.00469789598013,0.365085609848,0.086862590985,0.0621877908707,1.65889547926
444,hammer-teeth,0,0.419131914481,0.0796151208648,0.133292533952,-0.212754432827,-0.0365260116175,1.34200611456
445,renaissance-renascence,0,0.542061631925,0.111691630584,0.262564793978,-0.139858143313,-0.0440148662934,1.54924085461
446,skirt-watch,0,0.328724741936,0.180909406001,0.313586436083,0.125851668468,0.0960423648357,1.15709651799
447,opera-cinema,0,0.491482763975,-0.163489813417,0.17685945768,0.102761542962,-0.0490981630443,1.42310593006
448,teacher-instructor,0,0.691816426299,-0.139709547162,0.282631099224,-0.135463623945,0.103466570377,1.7765933137
449,sun-cable,0,0.172381113314,-0.100903570652,0.0653793141246,0.146666303277,-0.0991879090183,0.90015980875
450,recession-gdp,0,0.503328532179,-0.187488287687,0.19224897027,0.147810697556,-0.131036140384,1.45169037996
451,caesar-julius_caesar,0,0.820279657841,0.0407202344274,0.482255039484,0.216263298242,-0.0575659796596,1.97244154146
452,patient-session,0,0.204280853271,-0.422914560015,-0.0744452774525,-0.263760864735,0.339723100646,0.941442422373
453,behaviourism-therapy,0,0.575822412968,0.0489767856286,0.400142431259,-0.041918190832,0.332489192486,1.5610158854
454,emperor-constitution,0,0.308429121971,0.0713301971555,0.168872962132,-0.000466819852591,0.0140382070094,1.13337630406
455,mathematician-show,0,0.0686535462737,0.0182678848505,0.135321193059,-0.0928769484162,0.306131511927,0.730367549702
456,entropy-information,0,0.354168176651,-0.0686291754246,-0.0156058063731,0.00892565399408,-0.322136461735,1.21842353125
457,rosewater-rose_oil,0,0.0,0.0,0.0,0.0,0.0,0.623514989443
458,citrus_fruit-grapefruit,0,0.810437486067,-0.0808035880327,0.399061364047,-0.0255075439206,0.0906801562691,1.96589646031
459,queen_victoria-england,0,0.423972606659,-0.0665965790508,0.260771989822,0.216508746147,-0.000124882914119,1.30500293483
460,olympic_games-spirit,0,0.182132580026,-0.0969211343621,-0.0224554906014,0.0783082749476,-0.206551825219,0.922607619126
461,bishop-muslim,0,0.135562383268,0.0250646777567,0.139506750673,0.0850941565745,0.0812293983971,0.836505619223
462,man-suspect,0,0.447703391314,0.207291066647,-0.0621111765504,-0.367046445608,-0.378002345562,1.41149844831
463,meteorite-earth,0,0.541617219641,-0.13622713901,0.17480057478,0.0610081515317,-0.102782403264,1.51430470029
464,symbol-sign,0,0.481428802013,-0.341901272535,0.0451960116625,0.247208297253,-0.297482907772,1.39889526438
465,anthropology-new_york,0,0.25869306922,-0.177633694128,0.0835244059563,0.102333699445,-0.0102032022551,1.03647576594
466,sunset-table,0,0.304820674945,-0.121092199813,0.317200947833,0.209385675751,0.305159992595,1.09211690195
467,town-city,0,0.775394797325,0.13665547967,0.470063386563,-0.0209149420261,0.0405082665384,1.92288221291
468,jacket-mineral_water,0,0.170130223036,0.19126573205,0.262742368848,0.0284971520305,0.205238819122,0.90057134596
469,nature-flora,0,0.39218270136,-0.0326961968956,0.205843016505,-0.087512838842,0.10815654695,1.27976199658
470,subroutine-compiler,0,0.705085456371,0.0848796415472,0.440792676258,0.126157060128,0.0749173015356,1.77746555488
471,hamadan-rome,0,0.338273336784,-0.116336896499,0.168704743308,-0.234764932678,0.312583554541,1.18782178731
472,umbrella-heater,0,0.198509946465,-0.0264779888093,0.235339269042,0.160922914743,0.233895927668,0.922150061464
473,honor-esteem,0,0.50699698925,0.0613276846008,0.186414059187,-0.00640015714766,-0.24707493186,1.48693802088
474,insignia-dignity,0,0.36737075448,-0.123170651495,0.128550015602,0.0722068101168,-0.0583237111568,1.22470553167
475,kfc-mcdonald's,0,0.0,0.0,0.0,0.0,0.0,0.623514989443
476,joystick-radar,0,0.43246858507,-0.0209407334398,0.287255734205,0.102471268324,0.0707877832182,1.3318506441
477,basmati-jasmine_rice,0,0.840167720298,-0.0802578479052,0.471681147814,0.0752489477099,0.252049803734,1.98486271701
478,medal-trainers,0,0.140164270997,0.0886617973447,0.0123990690336,-0.061851028353,-0.145526096225,0.871170277287
479,law-swimming_pool,0,0.144962310791,-0.412465393543,-0.0999616220571,-0.128376483917,0.194332301617,0.841087281239
480,source-box,0,0.220093827855,-0.00362544932578,0.156757662103,0.121675797005,0.0119389679617,0.97698373851
481,theatre-battery,0,0.15961946547,-0.111636706493,-0.014974655506,0.0947443357415,-0.173883478277,0.882562353073
482,flora-web_browser,0,0.0840060462955,-0.112606666243,0.0080187418621,0.129138052464,-0.0855592293214,0.751630628313
483,shirt-cardigan,0,0.483054250479,0.18707215786,0.472445309162,0.276036500931,0.192984908819,1.39027316437
484,poem-rhythm,0,0.318454861641,-0.0745028182864,0.180080335145,-0.0935594439507,0.215048611164,1.14657318167
485,prophet-priest,0,0.534699499607,0.149734944105,0.435895468944,0.124043941498,0.15991024673,1.49685753085
486,oscars-stadium,0,0.132785611319,-0.090379914068,0.14938595891,0.112565158315,0.10972109437,0.832841872127
487,backgammon-go,0,0.218188913572,-0.019219904421,0.0760832756112,-0.12596674275,0.0972047034258,0.987390495251
488,butterfly-rose,0,0.259493904023,-0.171375985228,-0.118270680308,-0.115923052893,-0.20268176214,1.05788704083
489,fence-jumping,0,0.583721985373,-0.200196295977,0.255093455315,0.294905215502,-0.104073750487,1.55987156517
490,nihilism-film,0,0.214832667728,0.0316171254744,-0.0535307787359,0.0144585615942,-0.353937825795,0.992073676678
491,asteroid-star,0,0.340034395456,0.0221513914109,0.104234701647,0.0436981841922,-0.18380799495,1.19236848695
492,riot-drawing,0,0.235632600113,-0.22381901585,0.0192310307175,-0.233335198958,0.258547619495,1.00757529521
493,underwear-body,0,0.433443188667,0.125130377718,0.34160836439,0.174314196367,0.0432978346944,1.32824144459
494,boeing-plane,0,0.522616028786,0.162898922735,0.166549275312,-0.156908238346,-0.252782911062,1.52831115524
495,cameo-performance,0,0.270888761931,0.156486410676,0.216971978545,-0.182635243692,0.176605275465,1.09046508569
496,semester-term,0,0.388670749147,0.00205609574914,0.210096356874,0.0909246334985,-0.030819796077,1.26186417142
497,orange-citrus,0,0.429607570171,-0.0909465551376,0.134492569238,-0.113006480038,0.0355030298233,1.33941027144
